SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE,fecha_measure,hora,num_dia,num_dia_sem,nom_dia,mes_nombre,mes,trimestre,anio
3156,1193,2019-11-19T21:53:07.677802Z,RISK,"",,,,,"",,2019-11-19,15,19,2,mar,nov,11,4,2019
3157,1193,2019-11-21T13:27:09.168970Z,REJECTED,USAGE,,,,,"",,2019-11-21,7,21,4,jue,nov,11,4,2019
3158,1194,2019-11-12T14:41:04.117344Z,RESPONSE,"",,,,,"",,2019-11-12,8,12,2,mar,nov,11,4,2019
3159,1194,2019-11-13T08:56:18.920630Z,RISK,"",,,,,"",,2019-11-13,2,13,3,mié,nov,11,4,2019
3160,1194,2019-11-18T05:41:46.746499Z,REJECTED,INCOME,,,,,"",,2019-11-18,23,17,7,dom,nov,11,4,2019
3161,1195,2019-11-11T12:30:41.905786Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
3162,1195,2019-11-12T19:10:27.703286Z,RISK,"",,,,,"",,2019-11-12,13,12,2,mar,nov,11,4,2019
3163,1195,2019-11-13T03:56:08.911219Z,APPROVED,PLASTIC,0.45,8000,41,,"",,2019-11-13,21,12,2,mar,nov,11,4,2019
3164,1195,2019-11-14T02:08:04.899235Z,DELIVERED,"",,,,,44620,2,2019-11-14,20,13,3,mié,nov,11,4,2019
3165,1195,2019-11-14T16:34:54.217488Z,TXN,"",,,,382.40136366811,"",,2019-11-14,10,14,4,jue,nov,11,4,2019
3166,1196,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3167,1197,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3168,1199,2019-11-11T14:05:30.945581Z,RESPONSE,"",,,,,"",,2019-11-11,8,11,1,lun,nov,11,4,2019
3169,1199,2019-11-15T06:38:10.378119Z,RISK,"",,,,,"",,2019-11-15,0,15,5,vie,nov,11,4,2019
3170,1199,2019-11-18T06:48:19.238918Z,APPROVED,PLASTIC,0.41,3700,45,,"",,2019-11-18,0,18,1,lun,nov,11,4,2019
3171,1199,2019-11-18T22:12:35.685879Z,DELIVERED,"",,,,,11560,5,2019-11-18,16,18,1,lun,nov,11,4,2019
3172,1200,2019-11-12T14:42:29.880317Z,RESPONSE,"",,,,,"",,2019-11-12,8,12,2,mar,nov,11,4,2019
3173,1200,2019-11-13T01:09:44.076730Z,RISK,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
3174,1200,2019-11-14T18:28:55.679578Z,APPROVED,PLASTIC,0.31,23600,43,,"",,2019-11-14,12,14,4,jue,nov,11,4,2019
3175,1200,2019-11-17T03:06:16.599283Z,DELIVERED,"",,,,,53100,2,2019-11-17,21,16,6,sáb,nov,11,4,2019
3176,1200,2019-11-19T07:06:04.074595Z,TXN,"",,,,433.139327886761,"",,2019-11-19,1,19,2,mar,nov,11,4,2019
3177,1200,2019-11-27T10:51:09.352771Z,TXN,"",,,,73.2489193910433,"",,2019-11-27,4,27,3,mié,nov,11,4,2019
3178,1200,2019-11-30T10:13:32.385446Z,TXN,"",,,,24.4993359303814,"",,2019-11-30,4,30,6,sáb,nov,11,4,2019
3179,1201,2020-01-08T11:28:29.986694Z,RESPONSE,"",,,,,"",,2020-01-08,5,8,3,mié,ene,1,1,2020
3180,1201,2020-01-11T10:04:16.044096Z,RISK,"",,,,,"",,2020-01-11,4,11,6,sáb,ene,1,1,2020
3181,1201,2020-01-11T23:47:53.682115Z,APPROVED,DIGITAL,0.38,1800,45,,"",,2020-01-11,17,11,6,sáb,ene,1,1,2020
3182,1201,2020-01-15T12:47:55.748486Z,TXN,"",,,,77.0276348625656,"",,2020-01-15,6,15,3,mié,ene,1,1,2020
3183,1201,2020-01-15T23:06:53.396928Z,TXN,"",,,,589.601999724435,"",,2020-01-15,17,15,3,mié,ene,1,1,2020
3184,1202,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3185,1204,2019-11-11T07:28:04.746374Z,RESPONSE,"",,,,,"",,2019-11-11,1,11,1,lun,nov,11,4,2019
3186,1204,2019-11-17T20:27:08.489462Z,RISK,"",,,,,"",,2019-11-17,14,17,7,dom,nov,11,4,2019
3187,1204,2019-11-18T17:57:01.829031Z,APPROVED,PLASTIC,0.3,22600,33,,"",,2019-11-18,11,18,1,lun,nov,11,4,2019
3188,1204,2019-11-19T20:28:40.458807Z,DELIVERED,"",,,,,44100,0,2019-11-19,14,19,2,mar,nov,11,4,2019
3189,1204,2020-01-15T09:54:05.927299Z,TXN,"",,,,1061.080947151,"",,2020-01-15,3,15,3,mié,ene,1,1,2020
3190,1204,2020-01-21T08:34:46.718515Z,TXN,"",,,,1253.77426359571,"",,2020-01-21,2,21,2,mar,ene,1,1,2020
3191,1206,2019-11-11T06:26:56.808730Z,RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3192,1206,2019-11-12T15:34:26.749690Z,RISK,"",,,,,"",,2019-11-12,9,12,2,mar,nov,11,4,2019
3193,1206,2019-11-13T15:12:51.542237Z,REJECTED,INCOME,,,,,"",,2019-11-13,9,13,3,mié,nov,11,4,2019
3194,1207,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3195,1208,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3196,1212,2019-11-14T22:32:57.174778Z,RESPONSE,"",,,,,"",,2019-11-14,16,14,4,jue,nov,11,4,2019
3197,1212,2019-11-15T04:13:49.385683Z,RISK,"",,,,,"",,2019-11-15,22,14,4,jue,nov,11,4,2019
3198,1212,2019-11-16T21:02:20.532970Z,REJECTED,USAGE,,,,,"",,2019-11-16,15,16,6,sáb,nov,11,4,2019
3199,1214,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3200,1215,2019-11-13T20:21:09.050774Z,RESPONSE,"",,,,,"",,2019-11-13,14,13,3,mié,nov,11,4,2019
3201,1215,2019-11-14T20:21:10.676995Z,RISK,"",,,,,"",,2019-11-14,14,14,4,jue,nov,11,4,2019
3202,1215,2019-11-18T02:24:01.089936Z,APPROVED,PLASTIC,0.36,900,30,,"",,2019-11-18,20,17,7,dom,nov,11,4,2019
3203,1215,2019-11-20T08:46:12.542102Z,DELIVERED,"",,,,,44100,3,2019-11-20,2,20,3,mié,nov,11,4,2019
3204,1215,2019-11-22T17:32:57.991459Z,TXN,"",,,,1634.7140822259,"",,2019-11-22,11,22,5,vie,nov,11,4,2019
3205,1216,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3206,1217,2019-11-13T22:11:37.730746Z,RESPONSE,"",,,,,"",,2019-11-13,16,13,3,mié,nov,11,4,2019
3207,1217,2019-11-17T00:53:06.343181Z,RISK,"",,,,,"",,2019-11-17,18,16,6,sáb,nov,11,4,2019
3208,1217,2019-11-18T12:52:47.368445Z,APPROVED,DIGITAL,0.38,20900,31,,"",,2019-11-18,6,18,1,lun,nov,11,4,2019
3209,1217,2019-11-18T17:31:25.866077Z,TXN,"",,,,1289.56502132215,"",,2019-11-18,11,18,1,lun,nov,11,4,2019
3210,1217,2019-11-20T13:37:19.943702Z,TXN,"",,,,628.978211901078,"",,2019-11-20,7,20,3,mié,nov,11,4,2019
3211,1217,2019-11-21T20:02:07.367482Z,TXN,"",,,,2234.04629053348,"",,2019-11-21,14,21,4,jue,nov,11,4,2019
3212,1217,2019-11-21T23:21:05.477443Z,TXN,"",,,,210.318557579393,"",,2019-11-21,17,21,4,jue,nov,11,4,2019
3213,1217,2019-11-25T23:58:47.028893Z,TXN,"",,,,3360.05916463949,"",,2019-11-25,17,25,1,lun,nov,11,4,2019
3214,1218,2019-11-11T21:50:36.531024Z,RESPONSE,"",,,,,"",,2019-11-11,15,11,1,lun,nov,11,4,2019
3215,1218,2019-11-12T05:28:23.697293Z,RISK,"",,,,,"",,2019-11-12,23,11,1,lun,nov,11,4,2019
3216,1218,2019-11-12T10:01:05.516285Z,REJECTED,INCOME,,,,,"",,2019-11-12,4,12,2,mar,nov,11,4,2019
3217,1222,2019-11-12T10:48:39.480912Z,RESPONSE,"",,,,,"",,2019-11-12,4,12,2,mar,nov,11,4,2019
3218,1222,2019-11-14T05:10:50.098282Z,RISK,"",,,,,"",,2019-11-14,23,13,3,mié,nov,11,4,2019
3219,1222,2019-11-15T00:21:05.357722Z,APPROVED,PLASTIC,0.41,7500,47,,"",,2019-11-15,18,14,4,jue,nov,11,4,2019
3220,1222,2019-11-21T13:44:02.204131Z,DELIVERED,"",,,,,44620,2,2019-11-21,7,21,4,jue,nov,11,4,2019
3221,1222,2019-12-03T05:38:22.217914Z,TXN,"",,,,8.84439303739354,"",,2019-12-03,23,2,1,lun,dic,12,4,2019
3222,1222,2019-12-04T04:26:33.469786Z,TXN,"",,,,1219.08341410928,"",,2019-12-04,22,3,2,mar,dic,12,4,2019
3223,1222,2019-12-04T14:02:04.267709Z,TXN,"",,,,180.779827700153,"",,2019-12-04,8,4,3,mié,dic,12,4,2019
3224,1223,2019-11-29T21:01:40.748102Z,RESPONSE,"",,,,,"",,2019-11-29,15,29,5,vie,nov,11,4,2019
3225,1223,2019-11-30T07:10:42.618345Z,RISK,"",,,,,"",,2019-11-30,1,30,6,sáb,nov,11,4,2019
3226,1223,2019-12-05T15:42:39.297082Z,APPROVED,DIGITAL,0.44,37000,38,,"",,2019-12-05,9,5,4,jue,dic,12,4,2019
3227,1223,2019-12-07T14:42:04.400179Z,TXN,"",,,,69.965620442418,"",,2019-12-07,8,7,6,sáb,dic,12,4,2019
3228,1224,2019-11-11T08:49:02.604605Z,RESPONSE,"",,,,,"",,2019-11-11,2,11,1,lun,nov,11,4,2019
3229,1224,2019-11-12T05:05:41.251978Z,RISK,"",,,,,"",,2019-11-12,23,11,1,lun,nov,11,4,2019
3230,1224,2019-11-15T00:44:32.371094Z,REJECTED,INCOME,,,,,"",,2019-11-15,18,14,4,jue,nov,11,4,2019
3231,1225,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3232,1227,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3233,1229,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3234,1231,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3235,1233,2019-11-11T12:48:20.645165Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
3236,1233,2019-11-13T11:49:20.176810Z,RISK,"",,,,,"",,2019-11-13,5,13,3,mié,nov,11,4,2019
3237,1233,2019-11-14T23:40:40.007424Z,APPROVED,DIGITAL,0.32,800,44,,"",,2019-11-14,17,14,4,jue,nov,11,4,2019
3238,1233,2019-11-21T15:33:13.835520Z,TXN,"",,,,500.96727723453,"",,2019-11-21,9,21,4,jue,nov,11,4,2019
3239,1233,2019-11-27T05:29:49.322026Z,TXN,"",,,,1083.25420560659,"",,2019-11-27,23,26,2,mar,nov,11,4,2019
3240,1235,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3241,1237,2019-11-20T04:32:57.585091Z,RESPONSE,"",,,,,"",,2019-11-20,22,19,2,mar,nov,11,4,2019
3242,1237,2019-11-20T11:10:27.930461Z,RISK,"",,,,,"",,2019-11-20,5,20,3,mié,nov,11,4,2019
3243,1237,2019-11-21T06:36:58.066934Z,APPROVED,PLASTIC,0.49,8800,33,,"",,2019-11-21,0,21,4,jue,nov,11,4,2019
3244,1237,2019-11-21T22:08:50.198726Z,DELIVERED,"",,,,,44620,2,2019-11-21,16,21,4,jue,nov,11,4,2019
3245,1237,2019-11-22T17:06:38.894256Z,TXN,"",,,,44.5591475052731,"",,2019-11-22,11,22,5,vie,nov,11,4,2019
3246,1237,2019-11-23T22:44:19.681728Z,TXN,"",,,,23271.6559348012,"",,2019-11-23,16,23,6,sáb,nov,11,4,2019
3247,1237,2019-11-24T13:20:03.577171Z,TXN,"",,,,11.5094185356841,"",,2019-11-24,7,24,7,dom,nov,11,4,2019
3248,1237,2019-12-11T11:56:18.936960Z,TXN,"",,,,523.656505859527,"",,2019-12-11,5,11,3,mié,dic,12,4,2019
3249,1237,2019-12-13T14:36:07.379914Z,TXN,"",,,,1929.40952910165,"",,2019-12-13,8,13,5,vie,dic,12,4,2019
3250,1238,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3251,1239,2019-11-14T16:09:25.085664Z,RESPONSE,"",,,,,"",,2019-11-14,10,14,4,jue,nov,11,4,2019
3252,1239,2019-11-15T06:39:37.698365Z,RISK,"",,,,,"",,2019-11-15,0,15,5,vie,nov,11,4,2019
3253,1239,2019-11-15T18:53:10.327430Z,REJECTED,USAGE,,,,,"",,2019-11-15,12,15,5,vie,nov,11,4,2019
3254,1241,2019-12-04T12:39:21.503894Z,RESPONSE,"",,,,,"",,2019-12-04,6,4,3,mié,dic,12,4,2019
3255,1241,2019-12-07T12:10:29.752838Z,RISK,"",,,,,"",,2019-12-07,6,7,6,sáb,dic,12,4,2019
3256,1241,2019-12-08T10:01:56.609875Z,APPROVED,PLASTIC,0.3,2700,38,,"",,2019-12-08,4,8,7,dom,dic,12,4,2019
3257,1241,2019-12-16T09:27:54.745459Z,DELIVERED,"",,,,,11560,2,2019-12-16,3,16,1,lun,dic,12,4,2019
3258,1241,2020-01-03T16:14:32.204227Z,TXN,"",,,,11.5729682513237,"",,2020-01-03,10,3,5,vie,ene,1,1,2020
3259,1241,2020-01-17T00:53:13.466602Z,TXN,"",,,,103.418632219539,"",,2020-01-17,18,16,4,jue,ene,1,1,2020
3260,1242,2019-11-14T08:10:30.791683Z,RESPONSE,"",,,,,"",,2019-11-14,2,14,4,jue,nov,11,4,2019
3261,1242,2019-11-19T01:53:24.314064Z,RISK,"",,,,,"",,2019-11-19,19,18,1,lun,nov,11,4,2019
3262,1242,2019-11-20T03:16:26.290819Z,APPROVED,PLASTIC,0.39,13500,34,,"",,2019-11-20,21,19,2,mar,nov,11,4,2019
3263,1242,2019-11-21T05:06:19.049645Z,DELIVERED,"",,,,,11560,3,2019-11-21,23,20,3,mié,nov,11,4,2019
3264,1242,2019-12-02T08:48:25.821792Z,TXN,"",,,,574.268687273029,"",,2019-12-02,2,2,1,lun,dic,12,4,2019
3265,1242,2019-12-24T14:30:57.808541Z,TXN,"",,,,2026.26680661249,"",,2019-12-24,8,24,2,mar,dic,12,4,2019
3266,1242,2020-01-23T22:40:01.265376Z,TXN,"",,,,39.6085555764837,"",,2020-01-23,16,23,4,jue,ene,1,1,2020
3267,1242,2020-01-26T08:02:45.851683Z,TXN,"",,,,40.1475739222918,"",,2020-01-26,2,26,7,dom,ene,1,1,2020
3268,1242,2020-01-27T09:53:33.148003Z,TXN,"",,,,50.2016479672348,"",,2020-01-27,3,27,1,lun,ene,1,1,2020
3269,1245,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3270,1246,2019-11-13T18:47:50.553514Z,RESPONSE,"",,,,,"",,2019-11-13,12,13,3,mié,nov,11,4,2019
3271,1246,2019-11-15T01:50:38.057050Z,RISK,"",,,,,"",,2019-11-15,19,14,4,jue,nov,11,4,2019
3272,1246,2019-11-15T04:33:06.099034Z,APPROVED,PLASTIC,0.43,31100,31,,"",,2019-11-15,22,14,4,jue,nov,11,4,2019
3273,1246,2019-11-16T22:34:20.057520Z,DELIVERED,"",,,,,11560,0,2019-11-16,16,16,6,sáb,nov,11,4,2019
3274,1246,2019-11-17T07:00:01.143706Z,TXN,"",,,,6226.2649577651,"",,2019-11-17,1,17,7,dom,nov,11,4,2019
3275,1246,2019-11-17T15:39:43.016198Z,TXN,"",,,,12.7964920605344,"",,2019-11-17,9,17,7,dom,nov,11,4,2019
3276,1246,2019-11-19T02:20:26.074378Z,TXN,"",,,,70.5536839090887,"",,2019-11-19,20,18,1,lun,nov,11,4,2019
3277,1246,2019-11-20T22:30:30.703104Z,TXN,"",,,,2658.31680651188,"",,2019-11-20,16,20,3,mié,nov,11,4,2019
3278,1246,2019-11-22T07:52:33.786394Z,TXN,"",,,,233.911187936317,"",,2019-11-22,1,22,5,vie,nov,11,4,2019
3279,1247,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3280,1248,2019-11-15T03:04:32.302042Z,RESPONSE,"",,,,,"",,2019-11-15,21,14,4,jue,nov,11,4,2019
3281,1248,2019-11-15T16:50:48.161962Z,RISK,"",,,,,"",,2019-11-15,10,15,5,vie,nov,11,4,2019
3282,1248,2019-11-15T20:10:06.914266Z,APPROVED,PLASTIC,0.41,13800,33,,"",,2019-11-15,14,15,5,vie,nov,11,4,2019
3283,1248,2019-11-18T08:54:49.870397Z,DELIVERED,"",,,,,44100,4,2019-11-18,2,18,1,lun,nov,11,4,2019
3284,1248,2019-11-19T15:54:52.472794Z,TXN,"",,,,4846.29177760979,"",,2019-11-19,9,19,2,mar,nov,11,4,2019
3285,1248,2019-11-20T03:15:03.446525Z,TXN,"",,,,3059.41381544748,"",,2019-11-20,21,19,2,mar,nov,11,4,2019
3286,1248,2019-11-20T07:30:36.359626Z,TXN,"",,,,68.3905733984399,"",,2019-11-20,1,20,3,mié,nov,11,4,2019
3287,1250,2019-11-11T19:16:21.312998Z,RESPONSE,"",,,,,"",,2019-11-11,13,11,1,lun,nov,11,4,2019
3288,1250,2019-11-13T10:34:45.292109Z,RISK,"",,,,,"",,2019-11-13,4,13,3,mié,nov,11,4,2019
3289,1250,2019-11-14T09:37:38.745869Z,APPROVED,PLASTIC,0.49,7000,35,,"",,2019-11-14,3,14,4,jue,nov,11,4,2019
3290,1250,2019-11-15T05:39:30.920170Z,DELIVERED,"",,,,,11560,1,2019-11-15,23,14,4,jue,nov,11,4,2019
3291,1251,2019-11-12T13:11:32.437104Z,RESPONSE,"",,,,,"",,2019-11-12,7,12,2,mar,nov,11,4,2019
3292,1251,2019-11-13T20:52:00.256138Z,RISK,"",,,,,"",,2019-11-13,14,13,3,mié,nov,11,4,2019
3293,1251,2019-11-15T11:31:02.683661Z,APPROVED,PLASTIC,0.43,500,45,,"",,2019-11-15,5,15,5,vie,nov,11,4,2019
3294,1251,2019-11-16T03:37:21.168221Z,DELIVERED,"",,,,,53100,0,2019-11-16,21,15,5,vie,nov,11,4,2019
3295,1251,2019-11-17T15:43:19.462454Z,TXN,"",,,,140.174053590688,"",,2019-11-17,9,17,7,dom,nov,11,4,2019
3296,1251,2019-12-15T20:43:11.215719Z,TXN,"",,,,655.176652849693,"",,2019-12-15,14,15,7,dom,dic,12,4,2019
3297,1253,2019-11-11T06:33:12.355747Z,RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3298,1253,2019-11-14T16:29:13.564925Z,RISK,"",,,,,"",,2019-11-14,10,14,4,jue,nov,11,4,2019
3299,1253,2019-11-20T09:46:33.978749Z,APPROVED,DIGITAL,0.36,3700,48,,"",,2019-11-20,3,20,3,mié,nov,11,4,2019
3300,1253,2020-06-22T16:54:48.228970Z,TXN,"",,,,21.6564099391093,"",,2020-06-22,11,22,1,lun,jun,6,2,2020
3301,1253,2020-06-24T20:08:14.613907Z,TXN,"",,,,702.060504154204,"",,2020-06-24,15,24,3,mié,jun,6,2,2020
3302,1254,2019-11-11T15:32:56.269104Z,RESPONSE,"",,,,,"",,2019-11-11,9,11,1,lun,nov,11,4,2019
3303,1254,2019-11-22T20:15:02.769725Z,RISK,"",,,,,"",,2019-11-22,14,22,5,vie,nov,11,4,2019
3304,1254,2019-11-26T19:06:04.890211Z,APPROVED,PLASTIC,0.45,100,41,,"",,2019-11-26,13,26,2,mar,nov,11,4,2019
3305,1254,2019-11-29T12:29:11.867222Z,DELIVERED,"",,,,,11560,3,2019-11-29,6,29,5,vie,nov,11,4,2019
3306,1260,2019-11-12T10:35:57.924182Z,RESPONSE,"",,,,,"",,2019-11-12,4,12,2,mar,nov,11,4,2019
3307,1260,2019-11-30T20:55:03.063677Z,RISK,"",,,,,"",,2019-11-30,14,30,6,sáb,nov,11,4,2019
3308,1260,2019-12-26T12:12:58.916822Z,APPROVED,PLASTIC,0.32,25600,39,,"",,2019-12-26,6,26,4,jue,dic,12,4,2019
3309,1260,2019-12-28T01:48:13.775011Z,DELIVERED,"",,,,,44100,1,2019-12-28,19,27,5,vie,dic,12,4,2019
3310,1260,2019-12-29T14:18:25.926624Z,TXN,"",,,,47.463710545337,"",,2019-12-29,8,29,7,dom,dic,12,4,2019
3311,1262,2019-11-11T06:07:00.607037Z,RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3312,1262,2019-11-14T09:35:23.826221Z,RISK,"",,,,,"",,2019-11-14,3,14,4,jue,nov,11,4,2019
3313,1262,2019-11-15T00:07:03.351706Z,APPROVED,DIGITAL,0.47,500,30,,"",,2019-11-15,18,14,4,jue,nov,11,4,2019
3314,1262,2019-11-15T07:35:25.136851Z,TXN,"",,,,4216.91405614284,"",,2019-11-15,1,15,5,vie,nov,11,4,2019
3315,1262,2019-11-16T00:44:25.879171Z,TXN,"",,,,166.475123340353,"",,2019-11-16,18,15,5,vie,nov,11,4,2019
3316,1267,2019-12-07T21:29:30.830035Z,RESPONSE,"",,,,,"",,2019-12-07,15,7,6,sáb,dic,12,4,2019
3317,1267,2019-12-18T20:55:34.973443Z,RISK,"",,,,,"",,2019-12-18,14,18,3,mié,dic,12,4,2019
3318,1267,2019-12-25T09:47:40.721798Z,APPROVED,PLASTIC,0.49,19000,49,,"",,2019-12-25,3,25,3,mié,dic,12,4,2019
3319,1267,2019-12-26T05:45:05.880701Z,DELIVERED,"",,,,,64000,0,2019-12-26,23,25,3,mié,dic,12,4,2019
3320,1267,2019-12-26T10:54:49.213382Z,TXN,"",,,,17.170410103989,"",,2019-12-26,4,26,4,jue,dic,12,4,2019
3321,1267,2019-12-29T06:50:35.085725Z,TXN,"",,,,147.990654384001,"",,2019-12-29,0,29,7,dom,dic,12,4,2019
3322,1267,2019-12-30T02:02:52.660176Z,TXN,"",,,,31.4131797384374,"",,2019-12-30,20,29,7,dom,dic,12,4,2019
3323,1270,2019-11-11T09:57:42.789226Z,RESPONSE,"",,,,,"",,2019-11-11,3,11,1,lun,nov,11,4,2019
3324,1270,2019-11-11T23:05:20.528333Z,RISK,"",,,,,"",,2019-11-11,17,11,1,lun,nov,11,4,2019
3325,1270,2019-11-17T13:36:04.601866Z,APPROVED,PLASTIC,0.3,27300,33,,"",,2019-11-17,7,17,7,dom,nov,11,4,2019
3326,1270,2019-11-18T00:31:44.807750Z,DELIVERED,"",,,,,53100,2,2019-11-18,18,17,7,dom,nov,11,4,2019
3327,1270,2019-12-14T21:13:29.324006Z,TXN,"",,,,1207.36051931482,"",,2019-12-14,15,14,6,sáb,dic,12,4,2019
3328,1270,2019-12-15T05:07:58.839744Z,TXN,"",,,,870.986773990827,"",,2019-12-15,23,14,6,sáb,dic,12,4,2019
3329,1270,2019-12-24T13:57:52.718861Z,TXN,"",,,,124.446135325358,"",,2019-12-24,7,24,2,mar,dic,12,4,2019
3330,1271,2019-11-15T08:45:33.794726Z,RESPONSE,"",,,,,"",,2019-11-15,2,15,5,vie,nov,11,4,2019
3331,1271,2019-11-15T20:44:08.826979Z,RISK,"",,,,,"",,2019-11-15,14,15,5,vie,nov,11,4,2019
3332,1271,2019-11-19T23:49:37.398749Z,REJECTED,EMPTY,,,,,"",,2019-11-19,17,19,2,mar,nov,11,4,2019
3333,1272,2019-11-16T13:52:07.678733Z,RESPONSE,"",,,,,"",,2019-11-16,7,16,6,sáb,nov,11,4,2019
3334,1272,2019-11-19T13:30:06.676906Z,RISK,"",,,,,"",,2019-11-19,7,19,2,mar,nov,11,4,2019
3335,1272,2019-11-19T19:31:09.016666Z,APPROVED,DIGITAL,0.35,56800,32,,"",,2019-11-19,13,19,2,mar,nov,11,4,2019
3336,1273,2019-11-11T08:26:26.459059Z,RESPONSE,"",,,,,"",,2019-11-11,2,11,1,lun,nov,11,4,2019
3337,1273,2019-11-17T12:30:01.885219Z,RISK,"",,,,,"",,2019-11-17,6,17,7,dom,nov,11,4,2019
3338,1273,2019-11-19T01:28:59.744035Z,APPROVED,PLASTIC,0.36,500,46,,"",,2019-11-19,19,18,1,lun,nov,11,4,2019
3339,1273,2019-11-20T11:26:06.686678Z,DELIVERED,"",,,,,53100,4,2019-11-20,5,20,3,mié,nov,11,4,2019
3340,1274,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3341,1275,2019-11-13T06:32:02.121533Z,RESPONSE,"",,,,,"",,2019-11-13,0,13,3,mié,nov,11,4,2019
3342,1275,2019-11-14T18:59:44.707747Z,RISK,"",,,,,"",,2019-11-14,12,14,4,jue,nov,11,4,2019
3343,1275,2019-11-23T05:04:31.179245Z,REJECTED,USAGE,,,,,"",,2019-11-23,23,22,5,vie,nov,11,4,2019
3344,1276,2019-11-15T19:20:45.603254Z,RESPONSE,"",,,,,"",,2019-11-15,13,15,5,vie,nov,11,4,2019
3345,1276,2019-11-19T19:20:06.057629Z,RISK,"",,,,,"",,2019-11-19,13,19,2,mar,nov,11,4,2019
3346,1276,2019-11-22T11:35:27.014093Z,REJECTED,USAGE,,,,,"",,2019-11-22,5,22,5,vie,nov,11,4,2019
3347,1277,2019-12-05T00:39:29.778941Z,RESPONSE,"",,,,,"",,2019-12-05,18,4,3,mié,dic,12,4,2019
3348,1277,2019-12-08T06:03:37.650586Z,RISK,"",,,,,"",,2019-12-08,0,8,7,dom,dic,12,4,2019
3349,1277,2019-12-16T17:20:55.850669Z,APPROVED,DIGITAL,0.32,18100,48,,"",,2019-12-16,11,16,1,lun,dic,12,4,2019
3350,1277,2019-12-17T08:28:31.861315Z,TXN,"",,,,1.33495247284731,"",,2019-12-17,2,17,2,mar,dic,12,4,2019
3351,1277,2019-12-26T11:55:52.251110Z,TXN,"",,,,3087.41413139746,"",,2019-12-26,5,26,4,jue,dic,12,4,2019
3352,1277,2019-12-26T18:18:53.735443Z,TXN,"",,,,510.915662318583,"",,2019-12-26,12,26,4,jue,dic,12,4,2019
3353,1277,2019-12-30T06:11:03.149808Z,TXN,"",,,,47.0717502289133,"",,2019-12-30,0,30,1,lun,dic,12,4,2019
3354,1277,2019-12-30T08:11:19.439030Z,TXN,"",,,,1160.15549698787,"",,2019-12-30,2,30,1,lun,dic,12,4,2019
3355,1278,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3356,1279,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3357,1280,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
3358,1281,2019-11-13T02:44:26.398407Z,RESPONSE,"",,,,,"",,2019-11-13,20,12,2,mar,nov,11,4,2019
